853,10000
2160,9999
1979,9998
-3840,9997
8194,9996
5187,9995
8032,9994
179,9993
-8333,9992
8113,9991
-443,9990
390,9989
-6839,9988
2702,9987
-5627,9986
4336,9985
3454,9984
3773,9983
5702,9982
-6743,9981
2576,9980
651,9979
-6544,9978
993,9977
7719,9976
1328,9975
4195,9974
4898,9973
4796,9972
8776,9971
-7073,9970
2482,9969
3918,9968
3844,9967
6852,9966
-2172,9965
-5991,9964
-193,9963
-1040,9962
-2179,9961
-2803,9960
-45,9959
7558,9958
-228,9957
-234,9956
-8567,9955
6859,9954
-753,9953
3188,9952
6116,9951
3200,9950
-274,9949
-3888,9948
-7554,9947
1724,9946
4205,9945
-3828,9944
-9132,9943
-910,9942
-7095,9941
9110,9940
9994,9939
9265,9938
956,9937
1924,9936
562,9935
1443,9934
5311,9933
6611,9932
-92,9931
1853,9930
-8982,9929
1609,9928
-8976,9927
4506,9926
-6380,9925
-916,9924
7030,9923
9854,9922
6660,9921
-1984,9920
-5441,9919
4889,9918
1064,9917
5345,9916
7542,9915
-6629,9914
6639,9913
479,9912
-3186,9911
710,9910
-4934,9909
2009,9908
-9797,9907
-5583,9906
-1633,9905
9811,9904
2896,9903
-1903,9902
-2734,9901
480,9900
-1530,9899
-5344,9898
-257,9897
9581,9896
-2768,9895
-7341,9894
1695,9893
339,9892
461,9891
8736,9890
-1162,9889
-4955,9888
6608,9887
-1531,9886
1769,9885
-7080,9884
-1308,9883
8336,9882
-5371,9881
-3918,9880
862,9879
2179,9878
-8183,9877
-6071,9876
-3440,9875
-3032,9874
6989,9873
-4542,9872
-9361,9871
4796,9870
-6159,9869
8926,9868
3520,9867
640,9866
9155,9865
8730,9864
6716,9863
-1254,9862
5224,9861
499,9860
5904,9859
4451,9858
846,9857
-2859,9856
-9678,9855
-7240,9854
8076,9853
-9055,9852
-4660,9851
-9813,9850
5248,9849
9807,9848
8882,9847
2200,9846
5916,9845
-687,9844
-8278,9843
-5005,9842
-1911,9841
-3435,9840
-3290,9839
7374,9838
-1586,9837
-3382,9836
2688,9835
-3757,9834
1968,9833
-2245,9832
5007,9831
7430,9830
9875,9829
8048,9828
6561,9827
-7402,9826
4174,9825
2321,9824
-9282,9823
2405,9822
-7804,9821
-3978,9820
-9316,9819
-3566,9818
1183,9817
-9483,9816
-1392,9815
1008,9814
7943,9813
2880,9812
2132,9811
-2362,9810
-1966,9809
2561,9808
-3908,9807
-3283,9806
4336,9805
-2907,9804
-7246,9803
3892,9802
-4198,9801
-419,9800
5206,9799
-236,9798
-6242,9797
-8241,9796
5451,9795
7505,9794
5349,9793
8145,9792
1218,9791
-2413,9790
1550,9789
9259,9788
-6279,9787
-6118,9786
-9412,9785
4736,9784
-7697,9783
1331,9782
6778,9781
-9105,9780
-8662,9779
-8308,9778
9410,9777
1490,9776
-250,9775
971,9774
6665,9773
-4714,9772
-5805,9771
9846,9770
5555,9769
-490,9768
3161,9767
-3363,9766
396,9765
-5549,9764
1216,9763
-8673,9762
9545,9761
1116,9760
66,9759
-1279,9758
-6984,9757
1299,9756
6301,9755
-1051,9754
-8053,9753
-2675,9752
-5559,9751
-5656,9750
5097,9749
7430,9748
-1728,9747
-6821,9746
-2865,9745
-8090,9744
-6441,9743
2753,9742
-1095,9741
-4956,9740
-9255,9739
7020,9738
-9227,9737
8357,9736
-2360,9735
7245,9734
-3266,9733
-8224,9732
8913,9731
8101,9730
-801,9729
-8930,9728
-8251,9727
-3826,9726
-7842,9725
2322,9724
5179,9723
3003,9722
3945,9721
-2903,9720
-5618,9719
-9375,9718
-146,9717
-4345,9716
572,9715
3935,9714
-434,9713
-219,9712
2227,9711
1354,9710
-5258,9709
-8353,9708
-6062,9707
2818,9706
7991,9705
-9396,9704
-4486,9703
2544,9702
-3886,9701
-4026,9700
5828,9699
2858,9698
7620,9697
-9429,9696
-6571,9695
-5036,9694
-2528,9693
-2915,9692
9057,9691
2696,9690
328,9689
7477,9688
-5952,9687
-3884,9686
7773,9685
4077,9684
2868,9683
-6803,9682
4622,9681
372,9680
-1773,9679
-51,9678
-5212,9677
9324,9676
-7337,9675
-8032,9674
8126,9673
-2469,9672
1922,9671
-6298,9670
6264,9669
4652,9668
2265,9667
5682,9666
-2388,9665
-694,9664
6367,9663
4471,9662
9618,9661
4925,9660
-9351,9659
-4710,9658
9759,9657
2148,9656
594,9655
-6920,9654
-4161,9653
-2159,9652
-9909,9651
4171,9650
-9110,9649
5142,9648
-4282,9647
-2200,9646
-1686,9645
3782,9644
7712,9643
-5650,9642
-1184,9641
5375,9640
-4541,9639
-4441,9638
2293,9637
-5450,9636
-2648,9635
805,9634
5073,9633
-6516,9632
-7646,9631
-6853,9630
5664,9629
4790,9628
-6288,9627
-1006,9626
695,9625
5685,9624
4094,9623
6050,9622
-3222,9621
-5027,9620
5764,9619
5631,9618
-6261,9617
-6358,9616
9469,9615
7467,9614
-8,9613
9712,9612
-8663,9611
-2166,9610
-8209,9609
-1532,9608
8340,9607
-4912,9606
4672,9605
304,9604
-159,9603
681,9602
7624,9601
222,9600
-4877,9599
8211,9598
-1679,9597
5252,9596
-4879,9595
-1707,9594
-8763,9593
-792,9592
205,9591
-7199,9590
9552,9589
7666,9588
-4680,9587
8488,9586
-3562,9585
-9593,9584
-1207,9583
-2982,9582
-8370,9581
-6677,9580
-8214,9579
6107,9578
-4759,9577
-2623,9576
-8411,9575
4846,9574
2227,9573
-1770,9572
-6088,9571
5075,9570
-1789,9569
-3053,9568
6788,9567
373,9566
177,9565
-471,9564
-8100,9563
-5714,9562
3998,9561
-8977,9560
-2149,9559
289,9558
4850,9557
8546,9556
-5616,9555
7379,9554
6262,9553
6851,9552
-3537,9551
-2778,9550
8909,9549
9845,9548
2873,9547
-8490,9546
-8824,9545
-7940,9544
5196,9543
1436,9542
124,9541
-4919,9540
9964,9539
5142,9538
3718,9537
-4214,9536
-730,9535
-6475,9534
-7054,9533
5502,9532
-6718,9531
7,9530
5974,9529
-7732,9528
-8106,9527
5624,9526
-4435,9525
1939,9524
2084,9523
7245,9522
-4384,9521
8165,9520
2643,9519
-6226,9518
3132,9517
6067,9516
-1484,9515
-7141,9514
-2215,9513
-5,9512
-6685,9511
8959,9510
-7140,9509
1819,9508
431,9507
-7493,9506
8590,9505
-7036,9504
708,9503
-542,9502
1695,9501
-9258,9500
-2241,9499
769,9498
-6602,9497
-2443,9496
812,9495
2016,9494
-7707,9493
140,9492
-648,9491
-5082,9490
8134,9489
5206,9488
3815,9487
4488,9486
-2051,9485
7842,9484
-7708,9483
-1710,9482
-3191,9481
9342,9480
4420,9479
7477,9478
