131,10000
-3245,9999
6180,9998
5459,9997
6820,9996
-8453,9995
-4629,9994
2329,9993
5568,9992
5950,9991
8398,9990
-45,9989
8811,9988
4934,9987
8236,9986
5255,9985
9512,9984
2041,9983
8283,9982
-4958,9981
-8811,9980
-1996,9979
-8437,9978
-9941,9977
953,9976
-2738,9975
5086,9974
2847,9973
-74,9972
1337,9971
-6709,9970
5190,9969
-5411,9968
-1968,9967
6463,9966
-3774,9965
-7427,9964
1065,9963
-7180,9962
-6726,9961
-3203,9960
6039,9959
-3873,9958
-5987,9957
-6961,9956
-4489,9955
-5256,9954
-9167,9953
-2285,9952
8451,9951
-7537,9950
-3961,9949
-4954,9948
7572,9947
6739,9946
23,9945
5751,9944
-8309,9943
-4307,9942
-6378,9941
-6965,9940
9767,9939
1655,9938
557,9937
5858,9936
-1756,9935
6163,9934
6225,9933
4381,9932
3920,9931
8886,9930
-4976,9929
7894,9928
-9038,9927
1338,9926
-2,9925
-8259,9924
2420,9923
5128,9922
5819,9921
-3598,9920
-5726,9919
4061,9918
8889,9917
-660,9916
3028,9915
-441,9914
6879,9913
-1869,9912
6811,9911
-306,9910
4048,9909
2068,9908
-5833,9907
-6445,9906
-1581,9905
8641,9904
4864,9903
4675,9902
2209,9901
-8834,9900
-7349,9899
5,9898
-2113,9897
4299,9896
1119,9895
-5890,9894
8766,9893
5360,9892
817,9891
-7693,9890
5334,9889
-8994,9888
8168,9887
930,9886
-3762,9885
1278,9884
-4993,9883
-1893,9882
6406,9881
5982,9880
1201,9879
4254,9878
3823,9877
1937,9876
2338,9875
-2103,9874
1146,9873
-6048,9872
-644,9871
9474,9870
8770,9869
7177,9868
7748,9867
-6498,9866
-8170,9865
4016,9864
-9822,9863
7677,9862
5226,9861
-5155,9860
-1767,9859
-3424,9858
8026,9857
-1407,9856
6633,9855
6972,9854
-8691,9853
6541,9852
-3750,9851
-7838,9850
-7899,9849
-9289,9848
-8849,9847
-6694,9846
-9932,9845
-3189,9844
-758,9843
-2608,9842
-6679,9841
-8992,9840
6099,9839
3326,9838
-4921,9837
9532,9836
7221,9835
431,9834
3840,9833
-9238,9832
-4776,9831
-3094,9830
-3666,9829
-9595,9828
5379,9827
9702,9826
-5309,9825
-7738,9824
5417,9823
1865,9822
7151,9821
9304,9820
-6336,9819
8514,9818
-4966,9817
2878,9816
3342,9815
8500,9814
-2185,9813
-8610,9812
291,9811
-4864,9810
2852,9809
-5867,9808
6320,9807
-3511,9806
6621,9805
720,9804
1135,9803
-6587,9802
296,9801
-7892,9800
-8041,9799
1733,9798
4073,9797
5292,9796
-8053,9795
4005,9794
-8121,9793
-9466,9792
-4049,9791
-4245,9790
-9121,9789
-2744,9788
5362,9787
-8683,9786
8724,9785
2856,9784
-7467,9783
-4818,9782
-4497,9781
7169,9780
9653,9779
6186,9778
7088,9777
-5355,9776
-2987,9775
3926,9774
1944,9773
-3871,9772
-8833,9771
9454,9770
-5678,9769
2630,9768
-5141,9767
-4364,9766
3455,9765
-5428,9764
7405,9763
6432,9762
513,9761
-8252,9760
6771,9759
8971,9758
2900,9757
1612,9756
2723,9755
7395,9754
-1003,9753
6462,9752
4218,9751
-6676,9750
5458,9749
3719,9748
3553,9747
-5845,9746
3932,9745
-2244,9744
-5135,9743
7512,9742
-5617,9741
-3436,9740
-4845,9739
-2207,9738
-1846,9737
-7947,9736
2361,9735
-918,9734
5498,9733
-1121,9732
6808,9731
-2353,9730
9502,9729
-6541,9728
9949,9727
-3266,9726
1164,9725
-7853,9724
-2563,9723
-3401,9722
-1157,9721
-4393,9720
2319,9719
-6499,9718
9388,9717
4941,9716
-1428,9715
-7223,9714
7951,9713
4459,9712
5183,9711
3236,9710
-1193,9709
5766,9708
-3347,9707
-7281,9706
505,9705
-1617,9704
7037,9703
-2008,9702
5217,9701
-6797,9700
1590,9699
-3892,9698
-5645,9697
-3173,9696
-7483,9695
-1146,9694
-9603,9693
-2799,9692
-6443,9691
7121,9690
8286,9689
-6062,9688
1849,9687
-2160,9686
-1133,9685
-9651,9684
4945,9683
-7497,9682
-8506,9681
-1566,9680
-4172,9679
-6588,9678
3355,9677
-7064,9676
-523,9675
-8588,9674
8929,9673
6069,9672
-9234,9671
7188,9670
-5383,9669
645,9668
-4633,9667
7152,9666
786,9665
-3983,9664
-7115,9663
-5551,9662
-3665,9661
8706,9660
4547,9659
-4162,9658
-749,9657
7484,9656
6596,9655
5981,9654
-9178,9653
-8671,9652
4870,9651
-7921,9650
-9200,9649
-2073,9648
-3876,9647
3883,9646
6178,9645
243,9644
7257,9643
-3226,9642
-2817,9641
9138,9640
4908,9639
-1137,9638
670,9637
-8801,9636
4737,9635
-2922,9634
-6661,9633
-7410,9632
2276,9631
1643,9630
4972,9629
-7790,9628
-4657,9627
-6366,9626
5413,9625
-9692,9624
-8203,9623
6028,9622
8022,9621
-7583,9620
-4197,9619
-4874,9618
-2884,9617
-7339,9616
798,9615
6234,9614
-2830,9613
-4641,9612
7991,9611
5258,9610
-2416,9609
-659,9608
-4507,9607
-3973,9606
8319,9605
5507,9604
5087,9603
-7774,9602
8992,9601
-5103,9600
-8847,9599
2279,9598
6791,9597
1881,9596
9389,9595
-4261,9594
-2921,9593
-4866,9592
-8193,9591
-9486,9590
4577,9589
-2437,9588
-1246,9587
-8278,9586
-7191,9585
5716,9584
-1099,9583
4992,9582
4710,9581
8963,9580
3590,9579
-295,9578
-1616,9577
-707,9576
-6620,9575
-9033,9574
8455,9573
3646,9572
1386,9571
3056,9570
-4221,9569
2476,9568
635,9567
-8377,9566
6005,9565
545,9564
704,9563
-2939,9562
1033,9561
9007,9560
-7215,9559
-2655,9558
-3592,9557
1405,9556
-8398,9555
4985,9554
-7522,9553
437,9552
7729,9551
9836,9550
7404,9549
-2723,9548
4433,9547
7170,9546
6123,9545
628,9544
9441,9543
8705,9542
-9093,9541
-1118,9540
3989,9539
-6757,9538
-3606,9537
-4553,9536
-1069,9535
-6931,9534
-5206,9533
4691,9532
-9082,9531
-7488,9530
5414,9529
-6063,9528
-9634,9527
-4226,9526
-3253,9525
5533,9524
7379,9523
2659,9522
9067,9521
-7683,9520
-8237,9519
-7192,9518
-9182,9517
9567,9516
8916,9515
1760,9514
-6998,9513
7135,9512
-5258,9511
-4538,9510
2430,9509
-3552,9508
9437,9507
-6258,9506
-3191,9505
8902,9504
2765,9503
-2148,9502
-7457,9501
-5498,9500
-8673,9499
2347,9498
9571,9497
-7470,9496
-7668,9495
-2653,9494
-3375,9493
-235,9492
-2412,9491
-6310,9490
4983,9489
5896,9488
6571,9487
-9491,9486
9213,9485
681,9484
8006,9483
-7540,9482
9233,9481
2907,9480
5703,9479
-7900,9478
9700,9477
-2691,9476
6262,9475
1882,9474
-112,9473
-7691,9472
3796,9471
9749,9470
-9919,9469
8862,9468
9951,9467
2493,9466
-1070,9465
-1356,9464
6293,9463
-8138,9462
-9645,9461
8409,9460
485,9459
9806,9458
8200,9457
-3338,9456
7761,9455
-8681,9454
-7700,9453
8552,9452
-5213,9451
-4033,9450
421,9449
5482,9448
-5706,9447
-7412,9446
7294,9445
6937,9444
5778,9443
5445,9442
4001,9441
-6110,9440
51,9439
-5207,9438
-1079,9437
5390,9436
3582,9435
-120,9434
4852,9433
-6963,9432
-7632,9431
8325,9430
6023,9429
1540,9428
-5602,9427
-7886,9426
-6616,9425
-2070,9424
4887,9423
7595,9422
-3047,9421
-3267,9420
-988,9419
-5471,9418
9904,9417
3989,9416
3192,9415
7462,9414
-9317,9413
9076,9412
-2106,9411
-8251,9410
6633,9409
-9967,9408
-7653,9407
-4031,9406
5497,9405
5446,9404
-5175,9403
-7225,9402
9505,9401
3997,9400
841,9399
915,9398
981,9397
-8735,9396
-3988,9395
2659,9394
7993,9393
-7245,9392
385,9391
-7114,9390
3971,9389
1901,9388
6655,9387
-1234,9386
6139,9385
2295,9384
5971,9383
-7721,9382
-5787,9381
4515,9380
-8095,9379
1720,9378
-6998,9377
-324,9376
5714,9375
-7067,9374
-9597,9373
4160,9372
-5841,9371
-3888,9370
-4280,9369
-6996,9368
-5136,9367
-74,9366
2327,9365
-7008,9364
3683,9363
1027,9362
3405,9361
-9190,9360
-6509,9359
4128,9358
-197,9357
6389,9356
4467,9355
-4491,9354
-4950,9353
7143,9352
-7729,9351
1065,9350
-5893,9349
-5149,9348
2296,9347
8992,9346
9663,9345
3708,9344
-4168,9343
6710,9342
-7375,9341
5447,9340
6986,9339
-8174,9338
1854,9337
5355,9336
-1891,9335
7739,9334
-7601,9333
-8296,9332
5730,9331
5915,9330
-8981,9329
-9707,9328
9171,9327
8863,9326
3287,9325
-4299,9324
9513,9323
630,9322
-2605,9321
1308,9320
-2031,9319
4791,9318
-3560,9317
-8734,9316
-452,9315
3977,9314
3141,9313
9357,9312
439,9311
9409,9310
-1211,9309
2027,9308
5682,9307
4182,9306
1661,9305
5828,9304
7457,9303
-228,9302
-743,9301
-6777,9300
-6258,9299
1718,9298
3372,9297
4812,9296
-7944,9295
-2556,9294
-2606,9293
1029,9292
3738,9291
-3126,9290
-8864,9289
1726,9288
368,9287
-5187,9286
-9863,9285
8291,9284
5928,9283
2945,9282
3521,9281
-408,9280
-4224,9279
-1075,9278
-2605,9277
447,9276
6643,9275
116,9274
9146,9273
-684,9272
-9324,9271
-9564,9270
-7818,9269
486,9268
867,9267
-9891,9266
259,9265
-4707,9264
5345,9263
230,9262
5960,9261
6777,9260
-6493,9259
-3308,9258
-1209,9257
2654,9256
-1638,9255
-8665,9254
4949,9253
2584,9252
-3698,9251
2116,9250
-6923,9249
7505,9248
-2004,9247
-1357,9246
-1946,9245
-8903,9244
-7657,9243
-5447,9242
8436,9241
-3531,9240
9077,9239
4092,9238
2154,9237
-5192,9236
5132,9235
6619,9234
-166,9233
6853,9232
-5243,9231
9811,9230
-4567,9229
3078,9228
-5840,9227
-9928,9226
-193,9225
3802,9224
-2385,9223
-3132,9222
-5540,9221
-3312,9220
3922,9219
-3266,9218
-124,9217
-4275,9216
9602,9215
2152,9214
-4273,9213
3229,9212
-1624,9211
748,9210
8637,9209
4346,9208
5221,9207
-8982,9206
7345,9205
2153,9204
-2274,9203
2226,9202
-5265,9201
-9281,9200
-2567,9199
8204,9198
1597,9197
3312,9196
-437,9195
-2630,9194
7917,9193
3488,9192
738,9191
-5313,9190
4053,9189
7806,9188
-8755,9187
5150,9186
-3599,9185
790,9184
-9131,9183
2948,9182
-36,9181
4984,9180
5516,9179
5619,9178
3702,9177
2056,9176
-4434,9175
8345,9174
3608,9173
4410,9172
-3689,9171
9930,9170
-6812,9169
-8900,9168
-4118,9167
-937,9166
1325,9165
6631,9164
-3340,9163
7145,9162
-6490,9161
-3226,9160
2461,9159
-7716,9158
3919,9157
1575,9156
5709,9155
-2090,9154
3154,9153
2561,9152
-3738,9151
9143,9150
9142,9149
8404,9148
-3234,9147
-9923,9146
-2709,9145
1403,9144
8157,9143
6042,9142
-38,9141
-4347,9140
3316,9139
-3660,9138
5125,9137
-2900,9136
-3107,9135
4880,9134
9310,9133
5472,9132
5018,9131
-1009,9130
-9017,9129
-1387,9128
9815,9127
9826,9126
7031,9125
-9172,9124
564,9123
-8170,9122
-2722,9121
-1394,9120
-4124,9119
3171,9118
9704,9117
-545,9116
-602,9115
-5651,9114
-7365,9113
-7470,9112
5304,9111
-2153,9110
-918,9109
3415,9108
9246,9107
-1752,9106
-6696,9105
-399,9104
-4533,9103
9205,9102
-195,9101
-1919,9100
1388,9099
-8637,9098
-8884,9097
-7999,9096
7304,9095
-6378,9094
-7861,9093
-635,9092
644,9091
9078,9090
6161,9089
3596,9088
1850,9087
6492,9086
398,9085
-6960,9084
-7978,9083
8328,9082
7400,9081
-5438,9080
-8752,9079
-2762,9078
2789,9077
-5039,9076
976,9075
4223,9074
9401,9073
-6836,9072
3739,9071
3842,9070
-6642,9069
6030,9068
9243,9067
-5584,9066
-1570,9065
1105,9064
7077,9063
-5441,9062
-8246,9061
-9270,9060
-6813,9059
1266,9058
6062,9057
-6297,9056
-199,9055
9305,9054
1508,9053
-6970,9052
-3382,9051
6893,9050
-6445,9049
-8746,9048
4841,9047
-1613,9046
2534,9045
8548,9044
-4947,9043
1184,9042
-4847,9041
2916,9040
4911,9039
1061,9038
8553,9037
-3259,9036
-6659,9035
7833,9034
-6448,9033
9427,9032
4111,9031
-8419,9030
5141,9029
1966,9028
3626,9027
-1482,9026
5710,9025
-4012,9024
5241,9023
5253,9022
9103,9021
-2727,9020
-4397,9019
-9756,9018
2222,9017
-8365,9016
-2770,9015
2119,9014
-5106,9013
9708,9012
-4001,9011
5985,9010
8440,9009
-3544,9008
-7831,9007
-9199,9006
-1245,9005
-9002,9004
-736,9003
3664,9002
572,9001
2937,9000
-3615,8999
131,8998
-3694,8997
2404,8996
-3603,8995
3560,8994
-5071,8993
2802,8992
5013,8991
-8872,8990
-5728,8989
7622,8988
-6130,8987
9226,8986
-6443,8985
-4350,8984
-5483,8983
6865,8982
2048,8981
-7494,8980
-391,8979
1997,8978
-5571,8977
735,8976
-7388,8975
2879,8974
-6168,8973
-4529,8972
-2019,8971
-5853,8970
-582,8969
-1784,8968
-9950,8967
5619,8966
-3018,8965
-2586,8964
732,8963
-9194,8962
-1758,8961
-8820,8960
3707,8959
-8426,8958
7353,8957
4949,8956
5844,8955
-4318,8954
-8405,8953
4805,8952
5447,8951
4622,8950
-2721,8949
5810,8948
1255,8947
689,8946
1659,8945
3965,8944
-3819,8943
-5795,8942
6906,8941
238,8940
-4611,8939
4544,8938
3207,8937
-4394,8936
9609,8935
1870,8934
-5383,8933
-2815,8932
1466,8931
-9573,8930
-6507,8929
7228,8928
-4905,8927
8806,8926
7188,8925
9164,8924
7536,8923
-2241,8922
4127,8921
-2183,8920
-5917,8919
1909,8918
-4549,8917
4572,8916
9184,8915
8211,8914
3175,8913
2504,8912
9580,8911
972,8910
6093,8909
1300,8908
6867,8907
-9018,8906
619,8905
-2647,8904
-6898,8903
-5415,8902
5365,8901
-9508,8900
-5166,8899
-2555,8898
-4548,8897
-4468,8896
-1454,8895
-2689,8894
-4652,8893
4240,8892
-6414,8891
260,8890
7561,8889
-8752,8888
-2528,8887
5724,8886
8504,8885
6084,8884
2823,8883
-3021,8882
2632,8881
-7245,8880
-4791,8879
-4121,8878
-8768,8877
8102,8876
-3167,8875
3268,8874
3251,8873
-9246,8872
-7738,8871
9795,8870
-7921,8869
3463,8868
9273,8867
5812,8866
4436,8865
-6467,8864
463,8863
3547,8862
-4626,8861
8224,8860
-683,8859
9966,8858
-3221,8857
5158,8856
8332,8855
-5498,8854
5944,8853
-8744,8852
-3929,8851
2248,8850
5408,8849
8052,8848
-4923,8847
-9669,8846
-4374,8845
-3943,8844
3280,8843
-7259,8842
-2013,8841
-3706,8840
-2296,8839
7330,8838
7280,8837
3355,8836
-8771,8835
7490,8834
-83,8833
-9059,8832
703,8831
-9335,8830
-2982,8829
8267,8828
7788,8827
5973,8826
3,8825
-6250,8824
2725,8823
-5931,8822
321,8821
-9120,8820
5607,8819
3706,8818
-5276,8817
575,8816
-260,8815
1642,8814
-7213,8813
